Usuario_ID,Nombre_cancion,diff_F_min,diff_F_max,diff_F_prom,diff_F_mediana,diff_P10,diff_P90,diff_rango,diff_rango_efectivo,label
U050,Rie y llora - Celia Cruz,54.791,428.315,14.987,1.7816,27.5379,15.5673,482.8836,11.9706,1
U068,Young and beautiful - Lana del rey ,5.2723,214.0442,52.6069,38.101,71.7227,69.026,220.5635,2.6966,0
U041,Treat you better - Shawn Mendes,84.5936,201.9882,34.6382,24.5566,4.2036,291.6182,269.1941,295.8217,0
U018,La negra tiene tumbao - Celia Cruz,27.2257,139.8609,76.3178,80.7877,31.1528,341.1809,118.628,372.3338,0
U045,In my bed - Amy Winehouse,44.5906,135.0935,57.6261,94.7067,31.0751,186.63,118.9035,217.7051,0
U005,The girl is mine - Michael Jackson,28.6144,95.5944,33.687,26.6597,32.7433,112.2516,75.3935,144.9949,1
U054,Hombres malvados - Paquita la del barrio,84.5936,195.8625,44.1571,56.7325,1.5643,87.3432,131.1747,88.9074,1
U047,Hate you - Jung Kook,68.5396,24.1,0.6846,10.7593,47.8128,15.5497,43.4117,32.2631,1
U034,Para siempre - Vicente Fernandez,54.3008,34.8328,21.0568,47.718,31.3165,87.5676,50.2657,56.251,1
U020,No me culpes por sentir - Kevin Kaarl,81.4806,391.3463,115.2383,89.6271,145.415,268.7933,322.222,123.3783,0
U096,Let you break my heart again - Laufey,38.0072,105.3553,7.2218,19.0185,38.9911,456.5927,54.8628,417.6015,0
U004,Sigo aqui - Alex Ubago,67.138,112.1412,33.9057,41.0736,25.8382,74.4771,250.9551,48.6388,1
U057,You da one - Rihanna,56.6341,52.509,15.3331,6.7625,15.3157,150.028,49.8945,165.3437,1
U035,Loba - Shakira,71.2139,532.6476,124.2137,110.5128,121.0259,228.1934,642.5939,107.1675,0
U110,La luna - Josean Log,77.6194,218.7442,10.6417,10.886,70.9479,71.5413,315.2581,0.5935,1
U048,Pobre pistolita - Paquita la del barrio,84.5936,22.7672,99.7843,62.7883,121.1217,172.1635,103.0518,51.0418,0
U088,Limonar - Greeicy,18.3966,285.7418,80.4357,69.8062,75.7907,130.6896,328.0676,54.8989,0
U084,Te busco audio - Celia Cruz,56.9036,221.2984,80.9335,120.8862,32.4977,449.8517,64.6352,417.354,0
U051,La distancia - Manuel Medrano,69.1707,2.8272,124.7388,138.135,135.0809,528.6008,7.5753,393.5199,0
U040,Tierra - Josean Log,44.7784,194.4504,22.3957,65.2192,34.7388,35.6323,128.0663,70.3712,1
U026,Un violinista en tu tejado - Melendi,60.9706,62.373,38.4858,32.9971,49.3073,77.4597,13.3679,28.1524,1
U065,Top of the world - Shawn Mendes,30.3902,117.564,6.0053,14.3235,54.1072,192.6471,92.2062,138.5399,1
U078,La mujer que bota fuego - Manuel Medrano,84.5936,395.5798,218.4737,209.9384,68.5886,565.0876,395.5316,496.4989,0
U028,Rie y llora - Celia Cruz,24.7783,600.0844,151.0659,107.1957,109.3817,147.6445,682.6605,38.2628,0
U089,Love on the brain - Rihanna,78.3497,131.9824,59.7813,21.9421,24.6328,39.1542,197.4319,14.5215,1
U104,Chachacha - Josean log,33.0441,119.1233,11.9167,12.0451,14.0543,98.8873,91.354,112.9416,1
U089,Loba - Shakira,78.3497,298.4847,38.8422,2.3415,11.0896,16.9797,363.9342,5.8902,1
U086,La ley del monte - Vicente Fernandez,84.5936,283.2164,8.7527,34.2356,111.7154,32.8034,369.0394,78.912,1
U023,Remember the time  Michael Jackson,84.5936,457.8388,33.9629,62.1647,1.1599,1.9517,542.8985,0.7918,1
U110,Young and beautiful - Lana del rey ,46.7105,79.4491,56.9598,67.7221,52.8921,31.518,13.8441,84.4101,1
U043,Rincon - Milo J,68.1244,47.4626,18.6758,10.9108,15.1249,46.9027,97.8188,31.7778,1
U046,Bajo el agua - Manuel Medrano,73.1014,121.2314,33.3483,45.2363,21.3444,117.4238,19.2355,96.0793,1
U116,Taco placero - Paquita la del barrio,78.2254,0.1725,15.9298,8.1785,17.3232,91.0328,78.5799,73.7096,1
U018,Para siempre - Vicente Fernandez,80.3973,387.464,172.909,142.961,123.225,404.3475,355.5252,281.1225,0
U012,Hate you - Jung Kook,16.7057,209.7788,5.3947,26.7912,36.0248,47.5127,328.8826,11.4878,1
U109,Stitches - Shawn Mendes,65.0651,225.6111,108.823,118.3434,28.3457,35.4718,343.0441,7.126,0
U012,Los besos - Greeicy,6.2002,74.6192,14.4073,7.7479,28.1991,69.5137,54.99,97.7127,1
U069,Thriller - Michael Jackson,84.5936,404.7728,5.2833,37.6352,136.2234,53.1387,485.7256,83.0847,0
U061,Bajo el agua - Manuel Medrano,57.6365,93.2652,4.7309,0.8666,28.2037,63.9381,2.7181,35.7343,1
U035,Sabes - Alex Ubago,71.2139,302.4853,18.9464,42.4718,3.7347,35.9526,412.4316,39.6873,1
U029,Pierdeme el respeto - Paquita la del barrio,82.3671,10.3666,61.8385,22.3708,91.6084,32.7274,69.7354,58.881,1
U024,Hate you - Jung Kook,58.3097,243.6813,111.9423,85.5683,51.6104,213.1266,396.2877,161.5161,0
U108,No me culpes por sentir - Kevin Kaarl,65.788,437.0784,113.1692,129.1326,106.5769,367.6559,405.0359,261.079,0
U117,Washin machine - Mitski,45.2878,267.7497,3.9852,10.44,23.9389,62.8913,144.0013,38.9524,1
U094,Just friends - Amy Winehouse,56.9654,555.6356,97.1216,95.8163,107.3067,127.528,653.3502,20.2213,0
U010,La mujer que bota fuego - Manuel Medrano,41.8107,70.2581,20.7925,28.9283,32.1763,39.6185,13.3163,71.7948,1
U016,Bitch better have my money - Rihanna,36.8937,572.248,179.4132,204.7886,156.3716,151.8945,637.2209,4.4771,0
U107,No me culpes por sentir - Kevin Kaarl,72.1148,220.8592,51.1069,38.3767,25.9889,93.6988,137.5565,67.7099,1
U041,Doma - Josean log,84.5936,108.8516,87.6036,67.3071,66.7024,372.7586,176.0574,306.0561,0
U015,Si pudiera - Manuel Medrano,84.5936,198.8861,201.9579,213.8002,189.993,319.4329,265.7329,129.4399,0
U076,El chofer - Vicente Fernandez,44.1891,2.3417,71.8978,54.0726,53.4917,44.6668,104.1994,8.8249,1
U024,Bad - Michael Jackson,74.3637,198.0724,24.6325,14.3163,27.6386,69.6405,61.52,42.0018,1
U085,Thriller - Michael Jackson,80.9332,608.4828,99.2694,81.7807,49.1467,174.3015,795.4552,223.4482,0
U119,Ultraviolence - Lana del rey,84.5936,121.0488,14.373,50.4189,26.3363,44.3887,201.3974,18.0524,1
U045,You da one - Rihanna,68.532,26.3196,11.4079,61.8028,24.3835,82.0099,34.0711,106.3934,1
U116,Stitches - Shawn Mendes,78.2254,88.0746,3.9942,28.1147,29.115,82.9637,166.4819,112.0788,1
U029,Mujeres divinas - Vicente Fernandez,82.3671,86.9913,67.7675,35.3773,51.495,96.0607,6.8893,44.5657,1
U004,Que pides tu - Alex Ubago,67.138,62.2756,6.8164,17.0713,29.0776,7.9906,76.5383,21.087,1
U062,Dead women - Mitski,13.2417,405.3104,6.2154,23.5125,54.446,3.6693,408.0043,50.7767,1
U108,La ley del monte - Vicente Fernandez,65.788,119.0173,8.8032,16.8346,39.4544,221.2519,151.0598,260.7063,0
U004,Pobre pistolita - Paquita la del barrio,67.138,260.5385,56.7796,75.2512,25.446,94.0777,399.3524,119.5238,0
U091,Loba - Shakira,50.3965,572.3535,170.3853,157.922,110.7117,235.0347,668.023,124.3229,0
U064,I am - Milo J,54.2248,546.2616,13.4855,19.3532,15.2115,115.2746,694.813,100.0632,0
U031,MAI - Milo J,75.7808,358.8161,19.6465,56.3196,18.5624,24.6293,540.2908,6.067,1
U069,Standing next to you - Jung Kook,84.5936,361.3417,47.9675,1.7532,27.6328,12.3342,442.2945,39.967,1
U088,West coast - Lana del rey,57.4812,318.6564,29.7713,13.898,65.7303,155.3849,400.0668,221.1152,0
U046,La promesa - Melendi,73.1014,208.6763,0.3764,32.1109,51.6055,16.5112,310.6722,68.1167,1
U069,Valentine - Laufey,84.5936,279.5745,31.0553,75.3339,66.5138,112.7902,360.5273,46.2764,0
U055,Alguien como tu - Josean Log,59.0821,20.4206,3.19,4.7926,53.2142,6.986,118.4599,46.2281,1
U030,Aunque no te pueda ver - Alex Ubago,81.1035,270.1108,139.2569,151.7819,157.7788,103.0121,343.4779,54.7668,0
U100,A gritos de esperanza - Alex Ubago,60.5474,9.2453,34.9487,37.4382,38.1781,74.6753,116.8742,36.4971,1
U082,Tierra - Josean Log,80.5192,192.4998,24.479,14.6966,37.6045,32.0676,45.7604,5.5369,1
U039,First love late spring - Mitski,66.2091,272.2282,167.4352,153.019,179.4968,306.9218,283.1275,127.4251,0
U086,Azul celeste - Paquita la del barrio,84.5936,74.2917,24.8403,32.4947,27.6195,30.6099,160.1147,58.2295,1
U018,Hello - Adele,74.8883,180.8544,10.906,22.1907,0.9595,151.4191,207.2842,152.3786,1
U063,Azul celeste - Paquita la del barrio,41.9008,141.6777,1.4555,24.1738,126.5524,48.135,222.5243,174.6875,1
U082,No me culpes por sentir - Kevin Kaarl,80.5192,157.2342,35.3265,45.1986,32.413,59.2611,10.4948,26.8481,1
U111,Let you break my heart again - Laufey,32.7565,100.3195,32.3297,17.5919,72.3088,45.033,152.4665,117.3418,1
U009,La ley del monte - Vicente Fernandez,84.5936,157.3237,93.1755,117.631,86.3622,268.6053,228.6596,182.2431,0
U019,Borracho te recuerdo - Vicente Fernandez,65.9542,159.6122,88.6873,116.8412,29.1293,72.7999,335.148,101.9292,0
U080,Caminando por la vida - Melendi,11.5538,210.2537,25.3896,14.0372,1.0448,177.5125,193.1943,176.4677,1
U028,Smooth criminal - Michael Jackson,54.5809,600.0844,176.2566,99.3955,3.626,391.3111,712.4631,394.9371,0
U115,Easy on me - Adele,50.4293,615.3332,171.576,169.5998,71.053,253.1783,726.4118,182.1252,0
U059,La promesa - Melendi,63.4427,76.2719,49.3049,82.943,90.9069,9.87,137.5469,100.7769,0
U069,Soltera - Shakira,84.5936,273.9831,13.6418,15.4331,40.9434,81.507,354.9359,40.5637,1
U112,Tierra - Josean Log,63.9171,168.0793,28.9901,62.6817,6.0189,30.9116,13.6836,24.8927,1
U103,Set fire to the rain - Adele,53.7628,628.1006,140.3247,116.293,178.9275,188.9259,787.4528,9.9984,0
U074,Estos celos - Vicente Fernandez,68.8065,139.4466,6.2047,24.1806,61.6724,5.6551,42.9187,67.3275,1
U048,Me enamore - Shakira,22.175,252.2464,21.7006,8.8756,14.1275,81.3917,270.1124,95.5193,1
U029,Fragile - Laufey,81.9882,306.6213,48.9078,60.6319,63.6918,44.7667,386.3444,18.9251,0
U021,Say yes to heaven - Lana del rey,36.8219,212.3601,32.3073,19.3483,41.7348,72.655,103.1199,114.3898,1
U062,Pobre pistolita - Paquita la del barrio,23.8405,63.8701,26.1144,49.9318,53.1158,95.7665,77.1628,148.8824,1
U068,First love late spring - Mitski,36.1812,106.9137,30.4638,34.7087,80.256,59.4782,82.5241,139.7343,1
U023,Cheque al portamor - Melendi,84.5936,98.6008,113.6883,104.9433,59.6301,191.1169,13.5411,131.4868,0
U072,Say yes to heaven - Lana del rey,48.6854,281.3022,28.3579,23.4416,64.7057,278.044,92.2577,342.7497,0
U021,Tres veces te engañe - Paquita la del barrio,53.3478,175.0264,25.1683,7.1817,16.7484,52.5568,82.3121,35.8084,1
U107,The girl is mine - Michael Jackson,72.1148,7.1773,25.3387,24.6505,7.8693,48.3309,90.48,40.4616,1
U064,Top of the world - Shawn Mendes,56.9236,74.3928,81.5779,68.5828,1.7789,60.9733,225.643,59.1944,0
U037,Cheque al portamor - Melendi,62.7244,10.7758,3.9866,11.994,12.7524,59.9951,76.6665,47.2427,1
U020,I bet on losing dogs - Mitski,80.3373,334.1621,33.1576,0.9303,113.0081,167.8361,402.1431,54.8279,0
U079,Dead women - Mitski,35.3087,543.0846,78.8595,62.7312,110.0213,164.8277,587.4612,274.849,0
U089,Te quiero tanto - Kevin Kaarl,78.3497,168.2931,94.3607,159.5914,120.8205,176.4813,233.7426,55.6609,0
U029,Mercy - Shawn Mendes,82.3671,214.2368,11.7471,36.1815,4.5763,2.1962,294.3388,2.3801,1
U058,Too little too late - Laufey,39.4268,450.2143,112.1832,111.6476,110.2819,138.3118,539.7817,28.03,0
U029,Hate you - Jung Kook,66.3131,33.2158,2.2437,36.1815,11.9054,21.9358,30.8322,10.0305,1
U085,Para siempre - Vicente Fernandez,80.9332,21.3491,2.2341,1.1078,89.3907,24.6191,165.6233,114.0098,1
U073,Rehab - Amy Winehouse,39.8197,353.8539,129.5632,107.1386,114.3513,56.9555,480.5047,57.3959,0
U074,Billie Jean - Michael Jackson,68.8065,577.9065,110.7161,57.9828,37.2624,192.3477,674.4344,155.0853,0
U011,Mercy - Shawn Mendes,84.5936,315.7311,29.8879,0.5778,13.6172,48.0894,404.1181,61.7066,1
U007,Amor viejo - Kevin Kaarl,68.0895,131.273,36.4968,58.5281,27.8952,30.3186,298.3014,58.2138,1
U032,Tears dry on their own - Amy Winehouse,33.9113,276.3819,33.7098,54.0701,49.46,139.8837,310.2932,189.3437,0
U068,Somedoy - Jung Kook,20.1272,12.9109,79.1554,53.862,34.38,156.2008,21.2465,121.8209,0
U045,Where have you been - Rihanna,68.532,184.5869,11.6667,27.1169,42.5597,57.135,192.3383,99.6947,1
U109,Tierra - Josean Log,65.0651,176.9402,35.9654,61.4901,34.6116,56.1887,59.5072,21.5771,1
U074,Chachacha - Josean log,68.8065,8.1931,23.8787,9.3626,20.2571,20.4548,104.721,0.1977,1
U011,Retirada - Milo J,81.1035,46.2076,20.1849,46.7642,12.6053,75.0859,131.1045,87.6912,1
U063,Too little too late - Laufey,29.9734,98.8226,1.5359,15.5688,10.0428,10.7442,6.0487,0.7015,1
U016,Combustion - Josean Log,62.3968,458.3298,31.9084,16.8104,53.1829,15.3583,548.8059,68.5412,1
U044,In my blood - Shawn Mendes,84.5936,507.0776,1.0541,42.0158,9.0262,61.3858,608.718,52.3595,1
U054,Say yes to heaven - Lana del rey,68.0677,319.5497,4.5605,86.7544,16.8589,71.3181,367.7116,88.177,1
U109,Donde nadie pueda ir - Manuel Medrano,65.0651,298.5144,20.3682,23.5291,8.8941,97.8143,415.9474,106.7084,1
U010,San lucas - Kevin Kaarl,41.8107,113.9596,46.4107,51.5778,22.6032,3.7726,57.0178,18.8307,1
U021,Man down - Rihanna,0.1762,139.36,11.134,1.3738,56.0838,201.4458,285.246,257.5296,0
U084,Pobre pistolita - Paquita la del barrio,59.2101,120.1419,114.1701,112.228,116.4096,544.1979,274.4986,427.7882,0
U101,Thriller - Michael Jackson,58.0326,531.0398,91.793,106.2929,16.5401,103.3895,593.7696,86.8494,0
U032,Una y otra vez - Manuel Medrano,75.3734,117.4101,20.9843,41.0954,24.2956,137.5732,42.0367,161.8688,1
U032,Rehab - Amy Winehouse,44.4645,167.6646,21.8926,19.3411,78.5337,209.1035,212.1291,287.6373,0
U030,Summertime sadness - Lana del rey,83.8336,361.074,67.7909,77.5089,123.3664,60.0079,437.1713,63.3585,0
U021,Addicted to you - Shakira,67.3147,22.1504,85.5096,100.919,145.1008,120.4752,191.2264,265.576,0
U058,Sin remitente - Melendi,51.3542,68.5734,4.7423,11.3913,2.7486,64.8008,32.9213,67.5494,1
U033,Niño - Milo J,61.5342,463.8665,154.6309,147.1479,131.7873,581.4562,484.1565,449.6689,0
U027,Hello - Adele,43.8361,172.7694,69.4855,24.6186,25.1906,138.2199,107.7234,163.4104,0
U063,Valentine - Laufey,41.9008,142.6623,1.2803,6.4597,27.4723,70.6503,61.8157,98.1226,1
U048,Beso - Josean Log,84.5936,297.6549,132.5785,95.6915,114.8554,213.8383,217.3703,98.983,0
U083,Why why why - Shawn Mendes,84.5936,446.0354,18.7821,17.7412,5.2533,96.4286,540.1071,101.6819,1
U013,Rara vez - Milo J,52.7759,239.9618,8.3939,23.6193,0.0433,13.4525,307.8067,13.4956,1
U074,Si supieras - Kevin Kaarl,68.8065,20.4944,11.3165,35.7681,14.4973,21.9695,117.0223,7.4723,1
U049,"Volver, volver - Vicente Fernandez",53.9884,601.6097,136.3914,137.5283,47.1179,148.6249,687.5718,101.507,0
U062,There's nothing holding me back - Shawn Mendes,23.8405,213.7014,33.1742,58.8953,4.723,112.283,200.4086,107.56,1
U022,Set fire to the rain - Adele,19.9347,598.3104,200.9886,194.4069,167.4329,212.2192,639.2631,44.7864,0
U017,Tears dry on their own - Amy Winehouse,1.8067,337.5086,94.2176,116.8941,68.9277,20.9335,336.8116,89.8611,0
U007,In a lake portuguese -  Mitski,18.5145,501.0127,59.778,55.7305,89.778,41.6161,581.437,48.1619,0
U094,Waka waka - Shakira,29.9458,573.9281,169.9281,109.2318,130.1376,460.8035,644.6231,330.6659,0
U011,In my bed - Amy Winehouse,60.6522,466.8513,6.5673,7.208,88.5769,54.4091,531.2969,142.986,1
U054,Me arrepiento - Alex Ubago,84.5936,218.8693,152.606,181.0226,132.3636,186.7239,154.1815,54.3603,0
U017,Taco placero - Paquita la del barrio,39.6554,45.1455,41.9331,68.5233,14.3929,74.5639,85.9107,60.1709,1
U104,Treat you better - Shawn Mendes,33.0441,297.755,53.003,67.9533,10.5578,65.0726,325.5244,54.5148,0
U003,Treat you better - Shawn Mendes,81.888,202.2635,26.6735,5.5255,42.536,156.1724,275.4994,113.6363,1
U008,Chachacha - Josean log,23.3973,174.5707,3.0056,17.2895,37.5577,140.0809,170.5447,177.6385,1
U071,A gritos de esperanza - Alex Ubago,23.5753,174.1125,20.733,10.5651,29.408,154.7163,159.4273,184.1243,1
U059,Los besos - Greeicy,36.8832,272.8726,42.977,30.3943,62.1139,34.6474,307.5882,27.4664,1
U003,Yo vivire (I will survive) - Celia Cruz,74.3011,355.0986,9.5889,5.9117,30.9993,62.1995,420.7474,93.1989,1
U099,Aunque no te pueda ver - Alex Ubago,76.6862,269.1521,73.0037,102.108,4.5539,108.5149,332.9015,103.9609,0
U036,Ya para que - Greeicy,2.0788,205.3674,19.6914,8.8525,4.8903,113.8523,137.2819,118.7426,1
U064,Para siempre - Vicente Fernandez,56.9236,4.285,57.7275,61.9474,36.2564,2.1059,146.9652,38.3623,1
U023,Euphoria - Jung Kook,40.0,341.6683,57.2239,31.3812,97.6746,32.181,382.1344,65.4935,0
U117,Quedate - Manuel Medrano,51.2882,331.5017,107.1546,100.2644,120.0945,94.7005,358.6741,25.394,0
U026,Estos celos - Vicente Fernandez,60.9706,158.0426,13.4116,10.4724,101.1469,15.4696,82.3017,116.6166,1
U061,La negra tiene tumbao - Celia Cruz,4.4649,494.4044,130.5125,104.8809,91.7359,99.0735,531.7798,7.3375,0
U037,Retirada - Milo J,59.2343,106.7276,83.7893,34.9782,0.5179,163.3028,190.6798,163.8207,0
U052,Milagrosa - Milo J,55.3942,613.1287,23.9691,16.5061,8.4518,13.522,745.168,21.9738,1
U089,Waka waka - Shakira,47.4408,316.7772,71.6656,30.2091,8.2858,174.4853,351.3178,182.771,0
U070,Lo hecho esta hecho - Shakira,23.0004,629.7093,241.0581,225.0563,134.4263,236.5831,702.4425,102.1568,0
U020,Rie y llora - Celia Cruz,51.678,359.0505,10.9456,3.8591,17.9136,145.8343,398.3722,127.9207,1
U062,Me enamore - Shakira,38.5781,293.3493,104.1981,121.5957,82.1334,186.5383,244.2234,104.4049,0
U078,Easy on me - Adele,84.5936,257.867,33.8718,34.3127,20.353,292.4787,257.9152,312.8317,0
U023,Pobre pistolita - Paquita la del barrio,84.5936,128.7708,63.5399,47.8988,98.6798,109.6295,213.8305,10.9496,0
U073,Gitana - Shakira,57.9027,291.5269,148.0794,136.6447,143.6502,99.4657,436.2607,44.1845,0
U026,MAI - Milo J,60.5917,308.443,22.3053,42.3147,53.2184,3.4173,383.805,56.6358,1
U119,Rata de dos patas - Paquita la del barrio,84.5936,364.7746,25.4683,19.7675,36.5323,23.4714,445.1232,60.0036,1
U029,A veces a besos - Greeicy,70.4397,58.8435,17.5199,23.0724,63.6918,45.2451,127.0182,18.4467,1
U064,Dame tu aire - Alex Ubago,56.9236,57.5361,33.883,19.4326,5.4815,31.8385,93.7141,37.3199,1
U005,MAI - Milo J,28.2355,182.2109,28.8788,49.9843,28.2873,36.6668,202.0329,64.9542,1
U089,Fragile - Laufey,77.9708,239.749,32.6674,12.544,19.3092,93.1921,304.8196,73.883,1
U012,Rehab - Amy Winehouse,1.8508,55.3925,3.4954,47.7911,1.0998,109.8805,189.3512,108.7808,1
U055,San lucas - Kevin Kaarl,59.0821,103.9831,13.8004,5.2516,10.5154,6.4214,5.9438,16.9367,1
U107,Una y otra vez - Manuel Medrano,72.1148,42.9045,10.2646,17.7523,43.4949,73.027,40.3982,29.5321,1
U031,Top of the world - Shawn Mendes,76.1597,58.5295,25.1208,2.1482,14.1064,93.7467,240.3831,79.6403,1
U095,Si pudiera - Manuel Medrano,55.411,362.3033,81.4745,80.1152,98.6597,138.0967,416.6743,39.437,0
U089,Euphoria - Jung Kook,33.7561,200.6067,72.825,6.1715,31.2704,16.9797,221.4626,48.2501,1
U059,Somedoy - Jung Kook,47.3887,30.9791,57.185,32.1863,0.5262,87.2171,76.2001,86.6909,1
U086,Say yes to heaven - Lana del rey,68.0677,483.83,38.5403,60.7656,91.9184,193.6708,553.1271,101.7524,0
U011,Hate you - Jung Kook,68.5396,68.2785,15.8971,0.5778,30.0989,23.9574,140.6115,54.0562,1
U080,Te quiero tanto - Kevin Kaarl,11.5538,231.1823,5.6682,43.4104,44.0883,137.9488,214.1229,93.8605,1
U076,Te quiero tanto - Kevin Kaarl,52.1989,430.4418,23.4919,26.6049,20.2485,44.6668,540.3093,24.4183,1
U012,Quiero + - Greeicy,32.7597,194.8563,1.1178,25.1095,21.3226,47.5127,91.8065,26.1901,1
U073,La vida es un carnaval - Celia Cruz,51.8019,647.5338,162.5007,147.1818,152.3084,114.8209,786.1668,37.4875,0
U020,Tres veces te engañe - Paquita la del barrio,81.4806,328.0293,46.8881,22.6709,44.1671,163.6899,397.1536,207.857,0
U095,Sigo aqui - Alex Ubago,55.411,55.3997,20.3339,23.9797,61.7583,48.3808,1.0287,13.3774,1
U077,Soltera - Shakira,32.3816,367.274,125.203,140.5431,119.3765,0.0884,399.6556,119.465,0
U027,In a lake portuguese -  Mitski,37.2589,109.0846,50.8422,71.3401,1.2465,405.1983,37.0565,403.9517,0
U058,My you - Jung Kook,33.3962,499.6777,69.7488,64.9245,76.0002,80.7215,583.2144,4.7213,0
U118,Sabes - Alex Ubago,52.0939,362.1568,38.794,7.0732,14.8381,22.944,507.5148,8.1059,1
U016,A veces a besos - Greeicy,50.4694,216.2411,95.5726,71.4367,81.9001,101.0354,294.7899,19.1353,0
U059,In a lake portuguese -  Mitski,23.1613,311.3425,2.7021,27.6826,2.6634,38.27,286.0134,40.9334,1
U063,A veces a besos - Greeicy,29.9734,88.1463,10.285,0.9134,7.3345,84.7971,180.9202,77.4626,1
U016,Rolling in the deep - Adele,62.3968,572.248,204.7027,175.0902,108.9369,208.9818,662.7241,100.0449,0
U106,Un violinista en tu tejado - Melendi,54.3983,48.2712,6.9158,3.0792,25.424,90.1312,28.3984,115.5552,1
U090,Hello - Adele,49.2443,100.9455,3.9557,15.4404,14.9777,70.4129,29.1817,85.3905,1
U095,Un violinista en tu tejado - Melendi,55.411,168.417,68.1677,60.048,65.6257,158.0084,114.046,92.3827,0
U116,Only girl - Rihanna,70.6385,477.4982,149.6622,144.5239,149.7024,60.4945,548.3185,89.2078,0
U062,Standing next to you - Jung Kook,23.8405,380.7079,142.7902,140.9712,96.7332,272.8206,394.0006,176.0874,0
U052,Un violinista en tu tejado - Melendi,66.8761,8.5548,26.7614,12.3051,4.5844,14.7964,134.9665,19.3808,1
U053,Combustion - Josean Log,74.3209,220.0308,65.1542,89.5322,62.8778,61.2607,268.8906,1.6171,0
U024,Gitana - Shakira,61.5378,151.622,91.5268,77.0621,12.6135,232.9842,301.0003,245.5977,0
U021,Love in the dark - Adele,53.3478,76.0112,13.3299,17.7798,21.277,215.5111,16.7031,236.7881,1
U033,Why why why - Shawn Mendes,67.8672,170.5263,46.2577,80.6077,74.1291,415.9073,156.5693,341.7782,0
U083,Lover girl - Laufey,22.6085,499.9756,27.7242,29.0367,60.7176,34.0608,486.8452,26.6569,1
U120,Un violinista en tu tejado - Melendi,57.3892,393.741,200.7727,231.0544,19.3646,610.7159,535.4276,591.3513,0
U016,San lucas - Kevin Kaarl,62.3968,124.9003,0.6498,7.4708,28.4221,49.6038,34.4242,21.1817,1
U014,Too little too late - Laufey,72.6662,385.1124,13.4939,17.3936,77.1026,0.2004,469.2019,76.9021,1
